from_port_name,from_port_uuid,from_port_unlocode,from_port_lon,from_port_lat,to_port_name,to_port_uuid,to_port_unlocode,to_port_lon,to_port_lat,route_index,lat,lon,total_dist_nm
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,34,56.9834,-23.4656,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,35,56.5442,-26.1369,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,36,56.4943,-26.3543,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,37,55.657,-30.0037,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,38,55.1102,-32.387,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,39,54.5246,-34.3425,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,40,53.8977,-36.4357,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,41,53.8077,-36.736,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,42,53.3802,-38.1634,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,43,52.6905,-40.0023,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,44,51.9793,-41.8983,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,45,51.3939,-43.459,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,46,50.0,-46.5152,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,47,49.1892,-48.293,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,48,48.8991,-48.8281,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,49,48.2632,-50.001,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,50,46.8,-52.7,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,51,46.1,-54.0,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,52,45.0,-55.0,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,53,43.7421,-59.7029,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,54,42.3,-64.2,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,55,40.6244,-68.6402,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,56,40.5541,-68.8267,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,57,40.5413,-68.8606,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,58,40.5226,-68.9101,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,59,40.5004,-68.9689,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,60,40.3,-69.5,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,61,40.2853,-69.5271,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,62,40.0,-70.4882,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,63,39.813,-71.1183,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,64,39.6518,-71.6611,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,65,39.4191,-72.4449,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,66,39.41,-72.4756,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,67,39.3183,-72.7847,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,68,39.2828,-72.9041,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,69,39.2422,-73.0409,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,70,39.0225,-73.781,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,71,38.9356,-74.0737,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,72,38.787,-74.5743,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,73,38.7884,-74.7648,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,74,38.79,-75.0095,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,75,38.8498,-75.059,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,76,38.9208,-75.0972,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,77,38.9472,-75.1114,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,78,38.9747,-75.1262,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,79,39.0061,-75.1436,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,80,39.0837,-75.1861,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,81,39.1137,-75.2128,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,82,39.142,-75.2383,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,83,39.18,-75.2711,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,84,39.207,-75.2867,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,85,39.2314,-75.3016,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,86,39.2494,-75.3218,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,87,39.3111,-75.3936,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,BALTIMORE,7c9f6b30-134a-f7e5-bba0-3cd15a9de651,USBAL,-76.58681,39.254,88,39.254,-76.58681,6675.9321
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,0,53.55088,8.548876,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,1,53.5589,8.5367,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,2,53.9,8.25,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,3,54.288,7.1488,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,4,54.7649,5.7952999999999975,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,5,54.9603,5.2407,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,6,54.9609,5.239,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,7,55.3049,4.2627,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,8,55.4414,3.8752,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,9,55.7068,3.1218,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,10,55.8457,2.7276,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,11,56.3304,1.352,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,12,57.3,-1.4,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,13,57.664,-1.746,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,14,58.6042,-2.9081,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,15,58.6044,-2.9083,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,16,58.6045,-2.9088,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,17,58.7,-3.3333,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,18,58.7,-4.7995,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,19,58.7,-5.2,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,20,58.6762,-5.7205,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,21,58.6761,-5.7229,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,22,58.6761,-5.7232,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,23,58.6411,-6.4895,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,24,58.543,-8.637,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,25,58.4746,-10.1362,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,26,58.3967,-11.8419,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,27,58.3925,-11.9323,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,28,58.3696,-12.4344,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,29,57.9468,-16.517,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,30,57.8239,-17.7043,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,31,57.6957,-18.9419,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,32,57.6424,-19.4569,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,33,57.5528,-20.0021,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,34,56.9834,-23.4656,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,35,56.5442,-26.1369,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,36,56.4943,-26.3543,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,37,55.657,-30.0037,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,38,55.1102,-32.387,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,39,54.5246,-34.3425,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,40,53.8977,-36.4357,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,41,53.8077,-36.736,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,42,53.3802,-38.1634,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,43,52.6905,-40.0023,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,44,51.9793,-41.8983,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,45,51.3939,-43.459,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,46,50.0,-46.5152,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,47,49.1892,-48.293,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,48,48.8991,-48.8281,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,49,48.2632,-50.001,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,50,46.8,-52.7,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,51,46.1,-54.0,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,52,45.0,-55.0,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,53,42.9936,-60.5618,7453.1541
BREMERHAVEN,6b921397-6fc7-c2f7-1c01-3a7b2196ff60,DEBRV,8.548876,53.55088,SAVANNAH,9c1665fa-e0a3-88d0-288e-b8ea5254b52b,USSAV,-81.1017,32.10071,54,41.8046,-63.2954,7453.1541
